7 15.0 1650 1000 15824 BB'
Streamlined uplands,linear,,#e79a64,39
63816.99999999877 -3228.989142516434
63829.99999999878 -3227.536165198552
63842.999999998785 -3225.5448922830974
63855.99999999879 -3223.843250828252
63868.9999999988 -3223.78740110045
63881.99999999881 -3223.7702612242056
63894.999999998814 -3224.2490859561776
63907.99999999874 -3226.276373800651
63920.99999999875 -3227.538794538089
63933.999999998756 -3230.8174915484065
63946.99999999876 -3233.807153047352
63959.99999999877 -3239.0564864458893
63972.99999999878 -3276.5865719093163
63985.999999998785 -3256.3162443236624
63998.99999999879 -3268.6281299175816
64011.9999999988 -3270.9249461191976
64024.99999999873 -3270.4160664257406
64037.999999998734 -3274.5601033644703
64050.99999999874 -3278.317061456348
64063.99999999875 -3283.358076616269
64076.999999998756 -3282.3192613206556
64089.99999999876 -3280.348442089805
64102.99999999877 -3279.137480024583
64115.99999999878 -3278.0366156606656
64128.999999998785 -3277.2904841130326
64141.99999999879 -3276.875790644779
64154.9999999988 -3272.6051379775936
64167.99999999873 -3273.2753006271114
64180.999999998734 -3273.6303055709463
64193.99999999874 -3278.2068053236085
64206.99999999874 -3281.7251360157734
64219.99999999875 -3281.554215611932
64232.999999998756 -3282.6884353105165
64245.99999999876 -3283.0338723244895
64258.99999999877 -3283.3223621496163
64271.99999999878 -3283.250305724728
64284.999999998705 -3280.852765433511
64297.99999999871 -3276.94374073064
64310.99999999872 -3277.267586515036
64323.99999999873 -3278.8418476736892
64336.999999998734 -3278.679025083611
64349.99999999874 -3277.548571704165
64362.99999999875 -3276.152250046553
64375.999999998756 -3275.959791960641
64388.99999999876 -3274.967052563789
64401.99999999877 -3274.647400188653
64414.9999999987 -3276.4080151695575
64427.999999998705 -3277.6053761191633
64440.99999999871 -3275.635749269282
64453.99999999872 -3274.7309400072213
64466.99999999873 -3274.3012218260274
64479.999999998734 -3267.556077967877
64492.99999999874 -3267.0749032515128
64505.99999999875 -3272.7790993888148
64518.999999998756 -3273.878341670265
64531.99999999868 -3269.5801577097004
64544.99999999869 -3271.0805783454275
64557.9999999987 -3271.077615297205
64570.999999998705 -3273.5902590314513
64583.99999999871 -3278.6245408936193
64596.99999999872 -3279.127283046658
64609.99999999873 -3276.861967386882
64622.999999998734 -3275.223234143318
64635.999999998734 -3274.877710042234
64648.99999999874 -3274.450993503465
64661.99999999875 -3274.252115503152
64674.999999998676 -3274.3432343865497
64687.99999999868 -3274.535170874419
64700.99999999869 -3274.805021085438
64713.9999999987 -3275.039845264286
64726.999999998705 -3274.866709932661
64739.99999999871 -3274.573668159897
64752.99999999872 -3274.2571925567518
64765.99999999873 -3274.7606797631684
64778.999999998734 -3275.078914851096
64791.99999999866 -3274.967152612321
64804.99999999867 -3274.9454601726557
64817.999999998676 -3275.1758984815956
64830.99999999868 -3275.73853379463
64843.99999999869 -3276.5559012271365
64856.9999999987 -3277.379191743057
64869.999999998705 -3278.302235848216
64882.99999999871 -3278.9505477993885
64895.99999999872 -3279.5945988672206
64908.99999999873 -3280.114967631298
64921.999999998654 -3280.5107463692125
64934.99999999866 -3281.314059207186
64947.99999999867 -3282.684052505543
64960.999999998676 -3283.7944648658927
64973.99999999868 -3283.964732890265
64986.99999999869 -3284.579858389783
64999.9999999987 -3285.424077583137
65012.999999998705 -3286.6145597110553
65025.99999999871 -3287.562228837545
65038.99999999864 -3287.454270281399
65051.99999999865 -3288.1476980718744
65064.99999999865 -3287.795891791171
65077.999999998654 -3286.740613354775
65090.99999999866 -3286.9807780261
65103.99999999867 -3287.8150619301314
65116.999999998676 -3287.9638031614363
65129.99999999868 -3288.1422358029904
65142.99999999869 -3288.5690781188327
65155.9999999987 -3288.1992711466496
65168.999999998705 -3290.499841193534
65181.99999999863 -3291.550332411547
65194.99999999864 -3290.8659104865305
65207.99999999865 -3291.0907946780812
65220.999999998654 -3290.9349722736656
65233.99999999866 -3290.522110648889
65246.99999999867 -3289.9369829190546
65259.999999998676 -3290.232663230572
65272.99999999868 -3290.182231558649
65285.99999999869 -3289.6636393875215
65298.99999999862 -3290.277988304639
65311.999999998625 -3291.0251845866055
65324.99999999863 -3291.235963984342
65337.99999999864 -3291.6777800126206
65350.99999999865 -3291.9615525380054
65363.999999998654 -3292.2482103927505
65376.99999999866 -3293.0744493782167
65389.99999999867 -3293.8102712201394
65402.999999998676 -3293.9428740935086
65415.99999999868 -3293.978926244506
65428.99999999861 -3294.8274076003704
65441.99999999862 -3294.3031817725036
65454.999999998625 -3294.9774761270787
65467.99999999863 -3295.708413426258
65480.99999999864 -3295.731848200655
65493.99999999864 -3295.7521186935173
65506.99999999865 -3295.41813891774
65519.999999998654 -3295.5815533561804
65532.99999999866 -3295.753728209039
65545.99999999868 -3295.5914223821574
65558.9999999986 -3295.8585637803917
65571.99999999862 -3295.499211957467
65584.99999999863 -3294.6590419838876
65597.99999999865 -3295.5753778608473
65610.99999999866 -3296.341850088826
65623.99999999868 -3296.2883560146356
65636.99999999869 -3296.0521551925676
65649.9999999987 -3296.199916041284
65662.99999999872 -3296.453240256857
65675.99999999873 -3296.4618275335883
65688.99999999866 -3296.68228631947
65701.99999999868 -3297.1407843404604
65714.99999999869 -3297.7995205651487
65727.9999999987 -3298.175313640247
65740.99999999872 -3298.9010362628524
65753.99999999873 -3299.441436392466
65766.99999999875 -3299.4470095458532
65779.99999999876 -3299.3683771682095
65792.99999999878 -3299.5373132592676
65805.9999999987 -3299.711054720446
65818.99999999872 -3299.387610262003
65831.99999999873 -3299.6269580350695
65844.99999999875 -3299.8772683416887
65857.99999999876 -3299.645037845198
65870.99999999878 -3299.7585643579587
65883.99999999879 -3300.3347003138633
65896.9999999988 -3300.720559000818
65909.99999999882 -3300.6241512439206
65922.99999999882 -3300.4190368295194
65935.99999999884 -3300.0048155906843
65948.99999999876 -3299.7297608274366
65961.99999999878 -3299.5265896470055
65974.99999999879 -3299.6074632637624
65987.9999999988 -3299.6608598720486
66000.99999999882 -3299.934694632212
66013.99999999884 -3299.8811525863252
66026.99999999885 -3299.5961668047976
66039.99999999886 -3299.477438268152
66052.99999999888 -3299.543525569097
66065.9999999988 -3299.7422982534204
66078.99999999882 -3300.06801929871
66091.99999999884 -3300.535484457659
66104.99999999885 -3300.6331684032198
66117.99999999886 -3300.2444703099386
66130.99999999888 -3300.0967715866445
66143.9999999989 -3300.107129340471
66156.99999999891 -3300.0860766236547
66169.99999999892 -3300.0831200476123
66182.99999999894 -3299.943219204125
66195.99999999886 -3300.127444646294
66208.99999999888 -3300.2003849621715
66221.9999999989 -3300.5524180002935
66234.99999999891 -3300.9750467485665
66247.99999999892 -3301.56860458461
66260.99999999894 -3301.9508709589254
66273.99999999895 -3302.3989912983347
66286.99999999897 -3301.7893946091417
66299.99999999898 -3301.0605613554935
66312.99999999891 -3299.541930596017
66325.99999999892 -3298.1443384366553
66338.99999999894 -3296.7912818732425
66351.99999999894 -3295.6463069632014
66364.99999999895 -3296.137215050123
66377.99999999897 -3296.435126902427
66390.99999999898 -3296.567168278686
66403.999999999 -3296.0631632054915
66416.99999999901 -3295.4544049807846
66429.99999999903 -3295.497716764637
66442.99999999904 -3295.2015215673455
66455.99999999897 -3294.150426599575
66468.99999999898 -3293.52739485705
66481.999999999 -3294.4888778252994
66494.99999999901 -3291.164643725219
66507.99999999903 -3289.904207686308
66520.99999999904 -3288.886460553896
66533.99999999905 -3287.8404493378584
66546.99999999907 -3289.8459502975693
66559.99999999908 -3290.6267452877487
66572.99999999901 -3290.4547184062258
66585.99999999903 -3290.1752095622533
66598.99999999904 -3289.123541093765
66611.99999999905 -3287.1079364252796
66624.99999999907 -3286.135934616973
66637.99999999908 -3285.501105862686
66650.9999999991 -3284.8786181342116
66663.99999999911 -3285.213640419328
66676.99999999913 -3284.9059608093617
66689.99999999914 -3284.1265878520153
66702.99999999907 -3284.0952790473075
66715.99999999908 -3284.944677248004
66728.9999999991 -3285.4134970781033
66741.99999999911 -3285.5974475366374
66754.99999999913 -3284.8229485430675
66767.99999999914 -3283.6634676907197
66780.99999999914 -3283.1883710100988
66793.99999999916 -3282.4507419130546
66806.99999999917 -3282.237881917558
66819.9999999991 -3282.2297353759686
66832.99999999911 -3282.2910757510035
66845.99999999913 -3281.949352148048
66858.99999999914 -3281.6453093345135
66871.99999999916 -3281.000046955928
66884.99999999917 -3280.6048728721903
66897.99999999919 -3279.931025397448
66910.9999999992 -3280.053587352795
66923.99999999921 -3279.790943273849
66936.99999999923 -3280.2318598934594
66949.99999999924 -3280.7911250883403
66962.99999999917 -3280.6702076732868
66975.99999999919 -3278.839751973131
66988.9999999992 -3277.795597348661
67001.99999999921 -3276.722917432749
67014.99999999923 -3275.7186635934595
67027.99999999924 -3275.0043915706888
67040.99999999926 -3273.9729878374415
67053.99999999927 -3273.315319481973
67066.99999999929 -3272.0298655725787
67079.99999999921 -3270.6983954016387
67092.99999999923 -3269.451434249807
67105.99999999924 -3268.5763608015554
67118.99999999926 -3267.7203780138693
67131.99999999927 -3267.452073594085
67144.99999999929 -3267.740726924148
67157.9999999993 -3270.941817310857
67170.99999999932 -3268.8201819983924
67183.99999999933 -3265.3183837608667
67196.99999999935 -3263.1745346358534
67209.99999999927 -3261.7901833793285
67222.99999999929 -3259.1041783123574
67235.9999999993 -3256.48791330626
67248.99999999932 -3255.1800717100327
67261.99999999933 -3254.2530257151498
67274.99999999935 -3253.1454261040894
67287.99999999936 -3252.3815275396123
67300.99999999937 -3249.814479437682
67313.99999999939 -3246.079719334621
67326.99999999932 -3243.5404969797505
67339.99999999933 -3241.1901439929115
67352.99999999935 -3238.2658949287998
67365.99999999936 -3234.4703286127433
67378.99999999937 -3231.2295675357364
67391.99999999939 -3229.019863484787
67404.9999999994 -3227.196566847667
67417.99999999942 -3224.651943232795
67430.99999999943 -3222.601407354798
67443.99999999945 -3221.2115857041613
67456.99999999946 -3218.5096938200863
67469.99999999939 -3215.7244025169703
67482.9999999994 -3212.1172901282807
67495.99999999942 -3208.582586918477
67508.99999999943 -3204.9273515573095
67521.99999999945 -3202.4548991058455
67534.99999999946 -3200.6945628036497
67547.99999999948 -3197.961326529764
67560.99999999949 -3195.550895941704
67573.9999999995 -3193.49953478984
67586.99999999943 -3191.6542725655354
67599.99999999945 -3188.933872216032
67612.99999999946 -3185.8419844333685
67625.99999999948 -3185.4500292201274
67638.99999999948 -3185.051517545658
67651.99999999949 -3187.5290962175336
67664.9999999995 -3182.5153555701595
67677.99999999952 -3179.087790030568
67690.99999999953 -3175.9003393508824
67703.99999999955 -3174.1195560635624
67716.99999999948 -3173.1970287737404
67729.99999999949 -3172.8296846774615
67742.9999999995 -3166.1723748385225
67755.99999999952 -3165.7002870881984
67768.99999999953 -3168.212114614405
67781.99999999955 -3172.3511652195025
67794.99999999956 -3171.5569748087714
67807.99999999958 -3170.8822470482314
67820.99999999959 -3168.9191749178663
67833.9999999996 -3165.193739134016
67846.99999999953 -3162.6782780677463
67859.99999999955 -3160.5078007432717
67872.99999999956 -3158.3181367690395
67885.99999999958 -3156.164299850605
67898.99999999959 -3154.629969757199
67911.9999999996 -3151.7146858613814
67924.99999999962 -3149.0602037836006
67937.99999999964 -3147.64627404539
67950.99999999965 -3146.750924444301
67963.99999999967 -3144.3932641963725
67976.99999999959 -3142.8091906929603
67989.9999999996 -3141.15118245219
68002.99999999962 -3139.675470224509
68015.99999999964 -3138.9863650455986
68028.99999999965 -3137.9360078941354
68041.99999999967 -3137.959271035329
68054.99999999968 -3134.355411761678
68067.99999999968 -3130.6870720528236
68080.9999999997 -3129.131525921113
68093.99999999962 -3128.3060419982276
68106.99999999964 -3126.8595704915015
68119.99999999965 -3124.9640236731375
68132.99999999967 -3123.4985469325843
68145.99999999968 -3122.3427897469655
68158.9999999997 -3120.997835410784
68171.99999999971 -3119.7517662976666
68184.99999999972 -3118.097773873563
68197.99999999974 -3116.694993559809
68210.99999999975 -3115.6949664883286
68223.99999999977 -3114.865420054574
68236.9999999997 -3113.879954854361
68249.99999999971 -3111.963706494489
68262.99999999972 -3111.0407001881126
68275.99999999974 -3109.1372243921246
68288.99999999975 -3108.265123203409
68301.99999999977 -3106.7022212832544
68314.99999999978 -3106.009970336916
68327.9999999998 -3105.6687121033174
68340.99999999981 -3104.7513496949514
68353.99999999974 -3103.505753066208
68366.99999999975 -3102.7587135519084
68379.99999999977 -3102.70969276853
68392.99999999978 -3102.5365271118217
68405.9999999998 -3101.417145087758
68418.99999999981 -3100.799681459889
68431.99999999983 -3098.740817452168
68444.99999999984 -3098.5595663394083
68457.99999999985 -3098.165479011563
68470.99999999987 -3097.7377106720705
68483.9999999998 -3097.463438438041
68496.9999999998 -3097.7209642872112
68509.99999999981 -3098.9353926885947
68522.99999999983 -3099.348662066774
68535.99999999984 -3099.27589048065
68548.99999999985 -3100.4797283372745
68561.99999999987 -3102.751035795803
68574.99999999988 -3105.295473870961
68587.9999999999 -3106.552622877473
68600.99999999983 -3107.5983735730597
68613.99999999984 -3109.0996669555457
68626.99999999985 -3111.0536788326776
68639.99999999987 -3113.0847875243394
68652.99999999988 -3114.135816702222
68665.9999999999 -3114.301818960472
68678.99999999991 -3114.749205128057
68691.99999999993 -3115.322738846034
68704.99999999994 -3115.733518867287
68717.99999999996 -3115.7763145064323
68730.99999999997 -3115.826803673363
68743.9999999999 -3116.072302373018
68756.99999999991 -3115.3364615527667
68769.99999999993 -3114.9142050535984
68782.99999999994 -3117.7496047248624
68795.99999999996 -3120.336459892586
68808.99999999997 -3122.235829507579
68821.99999999999 -3123.1452368087757
68835.0 -3124.3708493587196
68848.00000000001 -3125.167585493618
68860.99999999994 -3125.6274078427036
68873.99999999996 -3126.179740514092
68886.99999999997 -3126.6750604976028
68899.99999999999 -3126.665365836753
68913.0 -3126.793220078412
68926.0 -3126.667847110672
68939.00000000001 -3126.642849539853
68952.00000000003 -3126.688965761335
68965.00000000004 -3124.5970492428783
68978.00000000006 -3127.216220996032
68990.99999999999 -3128.4013299641533
69004.0 -3128.8654728625506
69017.00000000001 -3127.1241001625353
69030.00000000003 -3127.157714321856
69043.00000000004 -3126.6118171433195
69056.00000000006 -3126.7092811182292
69069.00000000007 -3129.2085088846247
69082.00000000009 -3129.674473152649
69095.0000000001 -3129.7983145254116
69108.00000000003 -3129.28994823208
69121.00000000004 -3128.845991879549
69134.00000000006 -3128.6142198489542
69147.00000000007 -3127.9083091607868
69160.00000000009 -3127.3686895609617
69173.0000000001 -3126.764548519343
69186.00000000012 -3126.548261483183
69199.00000000013 -3126.572011606479
69212.00000000015 -3126.304736609512
69225.00000000016 -3126.793554951121
69238.00000000017 -3127.1737692948113
69251.0000000001 -3127.425981924663
69264.00000000012 -3127.296758154267
69277.00000000013 -3126.982410659273
69290.00000000015 -3127.0092308421163
69303.00000000016 -3127.135323877972
69316.00000000017 -3127.339638870494
69329.00000000019 -3127.4406682872627
69342.0000000002 -3127.580780205273
69355.0000000002 -3127.8447337716984
69368.00000000013 -3127.5467975079428
69381.00000000015 -3127.3597035958014
69394.00000000016 -3127.3853084406796
69407.00000000017 -3127.505995725975
69420.00000000019 -3128.0475046828496
69433.0000000002 -3128.794243567419
69446.00000000022 -3129.4099876765767
69459.00000000023 -3129.898588882335
69472.00000000025 -3129.793623513609
69485.00000000026 -3130.01449663468
69498.00000000019 -3130.3220873135087
69511.0000000002 -3130.5178826823935
69524.00000000022 -3130.5387131025695
69537.00000000023 -3131.1617844989255
69550.00000000025 -3131.653290511493
69563.00000000026 -3131.848377381756
69576.00000000028 -3132.568301953725
69589.00000000029 -3133.031014902437
69602.0000000003 -3134.5804455613734
69615.00000000032 -3136.534976710808
69628.00000000025 -3138.029323418345
69641.00000000026 -3138.16152970022
69654.00000000028 -3137.268000147019
69667.00000000029 -3137.7392848277846
69680.0000000003 -3137.8731528357544
69693.00000000032 -3140.1170640205355
69706.00000000033 -3140.602998260962
69719.00000000035 -3140.8382340699445
69732.00000000036 -3141.743433016402
69745.00000000038 -3142.659001512169
69758.0000000003 -3143.195760024403
69771.00000000032 -3144.1798521849996
69784.00000000032 -3145.0410079111207
69797.00000000033 -3146.633115705446
69810.00000000035 -3145.73464124116
69823.00000000036 -3145.9502275107366
69836.00000000038 -3146.3426713763474
69849.0000000004 -3147.473387996995
69862.00000000041 -3148.195908391352
69875.00000000033 -3149.2422647995454
69888.00000000035 -3150.231257663489
69901.00000000036 -3150.647535396066
69914.00000000038 -3150.9118051599844
69927.0000000004 -3151.305848657925
69940.00000000041 -3151.303019002858
69953.00000000042 -3151.2730794000286
69966.00000000044 -3151.5468038125246
69979.00000000045 -3151.4900771512253
69992.00000000047 -3151.4439549613758
70005.00000000048 -3151.2490282362437
70018.00000000041 -3151.335509813771
70031.00000000042 -3152.1777484660693
70044.00000000044 -3153.8249950243585
70057.00000000045 -3153.478649731164
70070.00000000047 -3152.0909682614947
70083.00000000048 -3148.9440760257335
70096.0000000005 -3148.440735233487
70109.00000000051 -3148.0342060402663
70122.00000000052 -3146.9621594293126
70135.00000000045 -3145.218441961475
70148.00000000047 -3144.3003305415755
70161.00000000048 -3143.5566261322388
70174.0000000005 -3141.2457199650776
70187.00000000051 -3138.162510299837
70200.00000000052 -3129.109430916001
70213.00000000052 -3114.873151506704
70226.00000000054 -3109.9015335346994
70239.00000000055 -3113.7048695758576
70252.00000000057 -3112.611106125268
70265.0000000005 -3113.154935205545
70278.00000000051 -3110.2652701430216
70291.00000000052 -3107.8473547667195
70304.00000000054 -3104.167329435188
70317.00000000055 -3100.9522499850577
70330.00000000057 -3098.0306907021513
70343.00000000058 -3094.746531992885
70356.0000000006 -3095.0260365484432
70369.00000000061 -3094.1475347312667
70382.00000000054 -3092.4937420544484
70395.00000000055 -3090.93878239743
70408.00000000057 -3090.3689141138616
70421.00000000058 -3090.3881024141115
70434.0000000006 -3090.160986087562
70447.00000000061 -3089.9486259399428
70460.00000000063 -3090.190795133576
70473.00000000064 -3090.667678423033
70486.00000000065 -3091.3861871154495
70499.00000000067 -3091.881221194026
70512.00000000068 -3092.4861914755925
70525.00000000061 -3093.214293871607
70538.00000000063 -3092.964138937001
70551.00000000064 -3092.9841379011173
70564.00000000065 -3092.895656937684
70577.00000000067 -3092.459026989717
70590.00000000068 -3092.7133859473206
70603.0000000007 -3093.310733327407
70616.00000000071 -3093.5626183570284
70629.00000000073 -3093.7642560388363
70642.00000000065 -3092.947839201217
70655.00000000067 -3092.1795460661947
70668.00000000068 -3092.103064456438
70681.0000000007 -3092.2262666588704
70694.00000000071 -3092.3134973222045
70707.00000000073 -3091.9216778055
70720.00000000074 -3091.404569907103
70733.00000000076 -3091.2557990106366
70746.00000000077 -3091.1833549222997
70759.00000000079 -3090.816946003853
70772.00000000071 -3090.354469646028
70785.00000000073 -3090.7387772884795
70798.00000000074 -3090.981397542192
70811.00000000076 -3091.62012441276
70824.00000000077 -3092.391516712891
70837.00000000079 -3092.552418104558
70850.0000000008 -3092.4902421214115
70863.00000000081 -3092.8203558983887
70876.00000000083 -3092.6177764229637
70889.00000000076 -3091.837243280371
70902.00000000077 -3090.979061489993
70915.00000000079 -3090.363477551493
70928.0000000008 -3089.443997453956
70941.00000000081 -3086.6891289581745
70954.00000000083 -3085.9630515397967
70967.00000000084 -3085.391779709145
70980.00000000086 -3085.0200374141973
70993.00000000087 -3086.7786182893024
71006.00000000089 -3089.2549426663077
71019.0000000009 -3089.7532401134595
71032.00000000083 -3091.834818333292
71045.00000000084 -3092.8961262689413
71058.00000000086 -3092.2990602507107
71071.00000000086 -3090.563854317548
71084.00000000087 -3090.03138019936
71097.00000000089 -3088.704566042349
71110.0000000009 -3087.7178758491577
71123.00000000092 -3088.120263465551
71136.00000000093 -3088.0856624400035
71149.00000000086 -3086.817451625683
71162.00000000087 -3086.3591355160884
71175.00000000089 -3085.6547680878116
71188.0000000009 -3087.0024493762085
71201.00000000092 -3087.080161344461
71214.00000000093 -3088.632284278416
71227.00000000095 -3092.074437282821
71240.00000000096 -3092.1729358262096
71253.00000000097 -3091.4696294008395
71266.00000000099 -3092.100562352434
71279.00000000092 -3092.138337591989
71292.00000000093 -3092.7681460853787
71305.00000000095 -3093.519324593825
71318.00000000096 -3093.9153100635995
71331.00000000097 -3092.458159750073
71344.00000000099 -3094.0503998370773
71357.000000001 -3092.8873489641633
71370.00000000102 -3090.858444000639
71383.00000000103 -3086.362462635987
71396.00000000105 -3082.7889529236395
71409.00000000097 -3082.1905300056465
71422.00000000099 -3081.7214638654546
71435.000000001 -3081.3090818619976
71448.00000000102 -3081.1898568324555
71461.00000000103 -3081.1266354334152
71474.00000000105 -3080.916380129953
71487.00000000106 -3080.164369453632
71500.00000000106 -3079.851862616446
71513.00000000108 -3080.3481557493283
71526.00000000109 -3079.816827283143
71539.00000000102 -3080.3582218856022
71552.00000000103 -3081.701378730144
71565.00000000105 -3082.428728687502
71578.00000000106 -3081.553955448464
71591.00000000108 -3079.5754935237837
71604.00000000109 -3078.803027067033
71617.0000000011 -3079.0684185382474
71630.00000000112 -3080.139303124836
71643.00000000114 -3081.7064026405938
71656.00000000106 -3082.002723532117
71669.00000000108 -3083.801774168419
71682.00000000109 -3084.437955583075
71695.0000000011 -3082.904827200608
71708.00000000112 -3084.0574941494056
71721.00000000114 -3086.2569849012075
71734.00000000115 -3088.3639329958614
71747.00000000116 -3091.08457104469
71760.00000000118 -3093.8625310287716
71773.0000000012 -3095.7592515448478
71786.00000000112 -3097.1060400013234
71799.00000000114 -3097.668974054069
71812.00000000115 -3097.9333098282373
71825.00000000116 -3098.862037839384
71838.00000000118 -3099.326401492614
71851.0000000012 -3099.6067110340814
71864.00000000121 -3100.869276231516
71877.00000000122 -3102.0464460535322
71890.00000000124 -3101.850405884192
71903.00000000125 -3101.953026550224
71916.00000000118 -3103.1899034977387
71929.00000000118 -3103.8348859286566
71942.0000000012 -3103.0741237478824
71955.00000000121 -3103.070235635141
71968.00000000122 -3104.5612464746077
71981.00000000124 -3105.4982612402855
71994.00000000125 -3106.1119465533416
72007.00000000127 -3106.727014084873
72020.00000000128 -3106.86559939043
72033.0000000013 -3107.3420855332856
72046.00000000122 -3107.6902121648463
72059.00000000124 -3107.7037784544295
72072.00000000125 -3108.1056248871464
72085.00000000127 -3108.8628472374057
72098.00000000128 -3109.64326961091
72111.0000000013 -3110.9021035359347
72124.00000000131 -3113.2329746576775
72137.00000000132 -3115.8978211467206
72150.00000000134 -3118.2361939105585
72163.00000000127 -3120.3799465680395
72176.00000000128 -3121.703715369485
72189.0000000013 -3122.9896822947717
72202.00000000131 -3124.9077812777577
72215.00000000132 -3126.612834716889
72228.00000000134 -3127.8666846049155
72241.00000000135 -3129.728745846712
72254.00000000137 -3132.259557003832
72267.00000000138 -3134.6166444161827
72280.0000000014 -3137.0015307160447
72293.00000000141 -3139.3104680193615
72306.00000000134 -3142.2879788707555
72319.00000000135 -3144.9229737844034
72332.00000000137 -3147.1293078063204
72345.00000000138 -3149.5617750559545
72358.00000000138 -3152.141591828464
72371.0000000014 -3153.77616466692
72384.00000000141 -3155.8837970983222
72397.00000000143 -3158.754834163723
72410.00000000144 -3160.361182852195
72423.00000000137 -3163.3191608258926
72436.00000000138 -3167.0207315188964
72449.0000000014 -3169.4646865677296
72462.00000000141 -3171.327039174424
72475.00000000143 -3173.3335651576886
72488.00000000144 -3175.250795280504
72501.00000000146 -3176.862411443737
72514.00000000147 -3179.0727859713397
72527.00000000148 -3178.9341913384997
72540.0000000015 -3180.963171813037
72553.00000000143 -3183.220796384685
72566.00000000144 -3185.2506888563075
72579.00000000146 -3188.327622444615
72592.00000000147 -3192.352999654834
72605.00000000148 -3194.9042402431724
72618.0000000015 -3198.5633241852124
72631.00000000151 -3203.260973348814
72644.00000000153 -3201.946252482757
72657.00000000154 -3198.543469986406
72670.00000000147 -3196.492444387126
72683.00000000148 -3197.149552774188
72696.0000000015 -3197.61633559557
72709.00000000151 -3199.182243766782
72722.00000000153 -3200.722053476856
72735.00000000154 -3200.291577270576
72748.00000000156 -3202.6778602718027
72761.00000000157 -3205.3861465422065
72774.00000000159 -3206.0217965487223
72787.00000000159 -3207.334022995452
72800.0000000016 -3208.6080051055587
72813.00000000153 -3210.248834756527
72826.00000000154 -3211.98113657812
72839.00000000156 -3213.205874252612
72852.00000000157 -3213.4213598062834
72865.00000000159 -3213.939991265274
72878.0000000016 -3213.611566751046
72891.00000000162 -3210.793082481783
72904.00000000163 -3206.7008810441657
72917.00000000164 -3210.9011520021327
72930.00000000157 -3217.7423884690943
72943.00000000159 -3222.763315501773
72956.0000000016 -3225.4231846431558
72969.00000000162 -3224.6177508134288
72982.00000000163 -3223.193471316875
72995.00000000164 -3225.783402584002
73008.00000000166 -3229.2438670974852
73021.00000000167 -3231.814039364055
73034.00000000169 -3233.611562662054
73047.0000000017 -3235.2661975955507
73060.00000000163 -3238.1706461698946
73073.00000000164 -3241.0597482099824
73086.00000000166 -3242.20734734068
73099.00000000167 -3242.9970205478126
73112.00000000169 -3243.3983255383337
73125.0000000017 -3243.1090351239086
73138.00000000172 -3242.537317341279
73151.00000000173 -3241.706783920652
73164.00000000175 -3242.0489286962375
73177.00000000167 -3242.5010131969457
73190.00000000169 -3242.583469952717
73203.0000000017 -3242.1128718925506
73216.00000000172 -3242.3355488169086
73229.00000000172 -3243.4336222150496
73242.00000000173 -3245.0934626146677
73255.00000000175 -3246.8030459779948
73268.00000000176 -3246.251516349366
73281.00000000178 -3245.170807489444
73294.00000000179 -3245.3008175008545
73307.0000000018 -3245.0439699232656
73320.00000000173 -3246.1697947732882
73333.00000000175 -3247.707205367843
73346.00000000176 -3247.602099296439
73359.00000000178 -3246.818155534718
73372.00000000179 -3245.5306257143434
73385.0000000018 -3245.530103694744
73398.00000000182 -3245.260738410028
73411.00000000183 -3245.766870816422
73424.00000000185 -3247.2926726382925
73437.00000000178 -3247.581968353427
73450.00000000179 -3247.906844717362
73463.0000000018 -3247.7285371965067
73476.00000000182 -3248.9807429163725
73489.00000000183 -3247.357835347285
73502.00000000185 -3248.2214482476707
73515.00000000186 -3251.70267217034
73528.00000000188 -3250.711215001793
73541.00000000189 -3249.4298216508278
73554.0000000019 -3247.0231012386957
73567.00000000183 -3246.686609181338
73580.00000000185 -3246.641336820223
73593.00000000186 -3248.3389077691936
73606.00000000188 -3248.413412486436
73619.00000000189 -3249.763431606831
73632.0000000019 -3250.958186699332
73645.00000000192 -3252.677837409229
73658.00000000192 -3253.325945568653
73671.00000000194 -3253.85584179862
73684.00000000195 -3253.8498265777425
73697.00000000188 -3253.827770460957
73710.00000000189 -3253.7185598509036
73723.0000000019 -3252.7663668883183
73736.00000000192 -3251.549187390798
73749.00000000194 -3253.860481624322
73762.00000000195 -3255.6228273071824
73775.00000000196 -3255.2995489483724
73788.00000000198 -3254.551962885519
73801.000000002 -3253.4602981003563
73814.00000000201 -3252.915817155202
73827.00000000194 -3253.632528336666
73840.00000000195 -3254.201234821739
73853.00000000196 -3254.9906222267
73866.00000000198 -3255.6931672269166
73879.000000002 -3255.5765916545542
73892.00000000201 -3255.2591311921883
73905.00000000202 -3255.706722880515
73918.00000000204 -3254.87532007267
73931.00000000205 -3253.726054611135
73944.00000000198 -3253.5371243114846
73957.000000002 -3254.2707817640567
73970.00000000201 -3254.5778815158405
73983.00000000202 -3254.7889990126337
73996.00000000204 -3257.1998941099537
74009.00000000205 -3256.727134754238
74022.00000000207 -3256.738856115061
74035.00000000208 -3257.7084939376077
74048.0000000021 -3258.1854595959994
74061.00000000211 -3255.0719820075014
74074.00000000212 -3253.135327035365
74087.00000000205 -3251.3825634250206
74100.00000000207 -3250.7207531233325
74113.00000000208 -3252.491002430404
74126.0000000021 -3254.559584482646
74139.00000000211 -3254.784877815336
74152.00000000212 -3255.8783563918596
74165.00000000214 -3255.3245548891286
