prof_id,prof_label,rec_id,x,y,cds2d,DEM_CTX-ad,cds3d_1,slopd_1
1,,2184,-1062738.8216823577,54598.50404793453,26195.999999999745,-3105.9274601992697,28293.454970643765,-1.6680414426493768
1,,2185,-1062736.871040384,54586.663651155235,26207.999999999767,-3106.2769127145166,28305.46005777635,15.022485247040645
1,,2186,-1062734.9203984106,54574.823254375944,26219.999999999745,-3103.0564744626836,28317.884679401708,55.53181136802933
1,,2187,-1062732.969756437,54562.98285759665,26231.99999999976,-3085.575581793202,28339.088018962313,58.41740964546239
1,,2188,-1062731.0191144636,54551.142460817355,26243.999999999745,-3066.056573275557,28362.000716173938,-59.381899117619675
1,,2189,-1062729.06847249,54539.302064038064,26255.99999999976,-3086.332842693027,28385.561851577186,9.720806012370664
1,,2190,-1062727.1178305165,54527.46166725877,26267.999999999738,-3084.277159928253,28397.736654722572,10.325292775569087
1,,2191,-1062725.167188543,54515.621270479474,26279.99999999976,-3082.0909176322484,28409.934181331577,9.592360165170557
1,,2192,-1062723.2165465695,54503.780873700176,26291.999999999745,-3080.0629153756695,28422.104341279264,11.817975523678077
1,,2193,-1062721.2659045958,54491.940476920885,26303.99999999976,-3077.5520554116365,28434.364211497148,8.36792004061276
1,,2194,-1062719.3152626224,54480.100080141594,26315.999999999738,-3075.786914332098,28446.493338548597,8.150181571901271
1,,2195,-1062717.3646206488,54468.259683362296,26327.99999999976,-3074.068337197144,28458.61577672618,8.736227617170261
1,,2196,-1062715.4139786754,54456.419286583,26339.999999999745,-3072.2243132489702,28470.756634369736,12.60019198384072
1,,2197,-1062713.4633367017,54444.578889803706,26351.99999999976,-3069.5419532361616,28483.052774220872,43.874392682515996
1,,2198,-1062711.5126947283,54432.738493024415,26363.999999999738,-3058.0044205969834,28499.6995354494,-31.72768969818328
1,,2199,-1062709.5620527547,54420.89809624512,26375.99999999976,-3065.4237854829257,28513.807936326582,38.78968296592809
1,,2200,-1062707.6114107813,54409.057699465826,26387.999999999738,-3055.7790948952943,28529.203392036972,-26.803285788937455
1,,2201,-1062705.6607688076,54397.217302686535,26399.999999999753,-3061.84159486779,28542.64786695855,46.20027789251629
1,,2202,-1062703.7101268342,54385.37690590724,26411.999999999738,-3049.327989079803,28559.985408013057,35.29975116905125
1,,2203,-1062701.7594848606,54373.53650912794,26423.99999999976,-3040.831593715344,28574.688765935305,57.61065525492992
1,,2204,-1062699.8088428872,54361.69611234865,26435.999999999738,-3021.914844386886,28597.09062758016,-35.16936309160389
1,,2205,-1062697.8582009135,54349.855715569356,26447.999999999753,-3030.3703072195917,28611.770370483755,-48.56545325412068
1,,2206,-1062695.9075589401,54338.01531879006,26459.999999999738,-3043.965102235679,28629.90372239478,-17.659500440814682
1,,2207,-1062693.9569169665,54326.17492201076,26471.99999999976,-3047.785446727119,28642.49717434545,-1.9803006887319348
1,,2208,-1062692.006274993,54314.33452523147,26483.999999999738,-3048.2003651650825,28654.504345424004,1.1098455522352317
1,,2209,-1062690.0556330194,54302.49412845218,26495.999999999753,-3047.967890579494,28666.506597064148,2.632449735018016
1,,2210,-1062688.104991046,54290.65373167288,26507.999999999738,-3047.4161633214476,28678.51927382526,3.575540378046036
1,,2211,-1062686.1543490724,54278.81333489359,26519.999999999753,-3046.666330265222,28690.542678069174,3.972950477759205
1,,2212,-1062684.203707099,54266.9729381143,26531.99999999973,-3045.8329012747336,28702.571585080274,3.92628199242372
1,,2213,-1062682.2530651253,54255.132541335,26543.999999999753,-3045.009293102882,28714.59981564097,3.6933801355743894
1,,2214,-1062680.302423152,54243.2921445557,26555.999999999738,-3044.234680161526,28726.62479070159,3.534087434918222
1,,2215,-1062678.3517811783,54231.45174777641,26567.999999999753,-3043.493562495435,28738.64765456156,3.5133949277464933
1,,2216,-1062676.4011392049,54219.61135099712,26579.99999999973,-3042.75679509148,28750.67025104514,3.700490032720444
1,,2217,-1062674.4504972312,54207.77095421782,26591.999999999753,-3041.9806868399432,28762.695322521795,4.086733033319768
1,,2218,-1062672.4998552578,54195.93055743852,26603.999999999738,-3041.123309002127,28774.725912563703,4.653558816138123
1,,2219,-1062670.5492132842,54184.09016065923,26615.999999999753,-3040.146521126607,28786.765601702304,5.425845458484078
1,,2220,-1062668.5985713108,54172.24976387994,26627.99999999973,-3039.006725490575,28798.81961074873,6.393480628493874
1,,2221,-1062666.647929337,54160.40936710064,26639.999999999753,-3037.662092401163,28810.894710671535,7.324794871014875
1,,2222,-1062664.6972873637,54148.56897032135,26651.99999999973,-3036.1195784096763,28822.993444052074,8.28675465151352
1,,2223,-1062662.74664539,54136.72857354206,26663.999999999745,-3034.371800774929,28835.120056384498,9.19755181635616
1,,2224,-1062660.7960034166,54124.88817676276,26675.99999999973,-3032.4287510708614,28847.276348670886,10.062487827683642
1,,2225,-1062658.845361443,54113.04777998346,26687.999999999753,-3030.299330377799,28859.463818978074,10.915906804971748
1,,2226,-1062656.8947194696,54101.20738320417,26699.99999999973,-3027.985039368925,28871.68494588492,11.899664695167683
1,,2227,-1062654.944077496,54089.36698642488,26711.999999999745,-3025.456316082713,28883.948487031696,13.130518192035039
1,,2228,-1062652.9934355225,54077.52658964558,26723.99999999973,-3022.6570899284475,28896.270648654656,14.670614028105142
1,,2229,-1062651.042793549,54065.686192866284,26735.999999999753,-3019.5155261497616,28908.675060086727,16.880281759464975
1,,2230,-1062649.0921515755,54053.84579608699,26747.99999999973,-3015.8741579110906,28921.215377572702,19.79667631785447
1,,2231,-1062647.1415096018,54042.0053993077,26759.999999999745,-3011.5546783948816,28933.96911832949,28.73887338974007
1,,2232,-1062645.1908676284,54030.1650025284,26771.99999999973,-3004.9742843795266,28947.654935272476,11.346309375499715
1,,2233,-1062643.2402256548,54018.32460574911,26783.999999999745,-3002.5663598613614,28959.894138697764,-18.199576431081187
1,,2234,-1062641.2895836814,54006.48420896982,26795.999999999724,-3006.5116608125645,28972.526058567484,-7.485892745920481
1,,2235,-1062639.3389417077,53994.64381219052,26807.999999999745,-3008.0884850540674,28984.629214134904,-1.077159823990234
1,,2236,-1062637.3882997343,53982.803415411225,26819.99999999973,-3008.3141114624377,28996.631335083963,3.8335683369228954
1,,2237,-1062635.4376577607,53970.963018631934,26831.999999999745,-3007.5100105142415,29008.65824567377,7.303184831760401
1,,2238,-1062633.4870157873,53959.12262185264,26843.999999999724,-3005.9720970801745,29020.75639337208,9.033937971435845
1,,2239,-1062631.5363738136,53947.282225073344,26855.999999999745,-3004.0641968522145,29032.907116942322,9.425958542954763
1,,2240,-1062629.5857318402,53935.441828294046,26867.99999999973,-3002.0720235688073,29045.071357748504,8.208817767014539
1,,2241,-1062627.6350898666,53923.601431514755,26879.999999999745,-3000.340911972735,29057.195579264066,5.36185573133056
1,,2242,-1062625.6844478932,53911.761034735464,26891.999999999724,-2999.214637794566,29069.248317273494,1.9757251480238238
1,,2243,-1062623.7338059195,53899.920637956166,26903.999999999745,-2998.8006787986405,29081.25545523601,5.751557057869782
1,,2244,-1062621.7831639461,53888.080241176875,26915.999999999724,-2997.5920129195406,29093.316171351016,20.848435683139353
1,,2245,-1062619.8325219725,53876.23984439758,26927.999999999738,-2993.0220286582794,29106.15691728529,22.139642502434956
1,,2246,-1062617.881879999,53864.399447618285,26939.999999999724,-2988.13965954791,29119.11212967759,26.23659148058028
1,,2247,-1062615.9312380254,53852.55905083899,26951.999999999745,-2982.225405257323,29132.49041072615,2.7977749613349845
1,,2248,-1062613.980596052,53840.718654059696,26963.999999999724,-2981.6389744690973,29144.50473139229,-5.564713805360034
1,,2249,-1062612.0299540784,53828.878257280405,26975.999999999738,-2982.808123832402,29156.561551463692,13.162175947432113
1,,2250,-1062610.079312105,53817.03786050111,26987.999999999724,-2980.0019056033325,29168.885303357853,11.049736582680652
1,,2251,-1062608.1286701316,53805.19746372181,26999.99999999971,-2977.6585296755457,29181.111971372426,0.8869629312839924
1,,2252,-1062606.178028158,53793.35706694252,27011.999999999724,-2977.472749753062,29193.113409377096,10.231266182618603
1,,2253,-1062604.2273861845,53781.516670163226,27023.9999999997,-2975.3068479246685,29205.30730665113,18.641504746782925
1,,2254,-1062602.2767442109,53769.67627338393,27035.999999999724,-2971.258722137572,29217.97171829908,19.896415125705108
1,,2255,-1062600.3261022374,53757.83587660464,27047.9999999997,-2966.915631961867,29230.733474928704,10.250665422635015
1,,2256,-1062598.3754602638,53745.995479825346,27059.999999999716,-2964.7455345490894,29242.92811812895,10.583840636427745
1,,2257,-1062596.4248182904,53734.15508304605,27071.9999999997,-2962.503298347818,29255.135805181868,11.728052172726057
1,,2258,-1062594.4741763168,53722.31468626675,27083.999999999724,-2960.012089992621,29267.391665782805,13.582682286810758
1,,2259,-1062592.5235343433,53710.47428948746,27095.9999999997,-2957.1128234754237,29279.736938008933,6.215786954917986
1,,2260,-1062590.5728923697,53698.63389270817,27107.999999999716,-2955.805860770149,29291.807901164928,10.569671648460028
1,,2261,-1062588.6222503963,53686.79349592887,27119.9999999997,-2953.5666955819815,29304.015024525474,13.754661098444945
1,,2262,-1062586.6716084227,53674.95309914957,27131.999999999724,-2950.6292795711165,29316.36931174981,7.242103359229944
1,,2263,-1062584.7209664492,53663.11270237028,27143.9999999997,-2949.1043673603162,29328.46581360986,3.860535491826217
1,,2264,-1062582.7703244756,53651.27230559099,27155.999999999716,-2948.2945928848667,29340.49310485525,10.783208450315739
1,,2265,-1062580.8196825022,53639.43190881169,27167.9999999997,-2946.009115043482,29352.70880823095,15.957514491478447
1,,2266,-1062578.8690405285,53627.5915120324,27179.999999999716,-2942.5777981444926,29365.189751130492,9.477943832651189
1,,2267,-1062576.9183985551,53615.75111525311,27191.999999999694,-2940.5744353232626,29377.355829487668,9.814996731727717
1,,2268,-1062574.9677565815,53603.91071847381,27203.999999999716,-2938.4984406446897,29389.534078701163,-1.0939304837367925
1,,2269,-1062573.017114608,53592.07032169451,27215.9999999997,-2938.7275807529886,29401.536266217983,0.29640868265525727
1,,2270,-1062571.0664726344,53580.22992491522,27227.999999999716,-2938.6655005098414,29413.536426798448,9.703600242931506
1,,2271,-1062569.115830661,53568.38952813593,27239.999999999694,-2936.61352687279,29425.710604216518,5.966365866933098
1,,2272,-1062567.1651886874,53556.54913135663,27251.999999999716,-2935.3593977452333,29437.775961230265,-2.3068509318095325
1,,2273,-1062565.214546714,53544.70873457733,27263.9999999997,-2935.842804710201,29449.785694045506,-5.152403485574258
1,,2274,-1062563.2639047403,53532.86833779804,27275.999999999716,-2936.924839865386,29461.834378624222,6.549708476511694
1,,2275,-1062561.313262767,53521.02794101875,27287.999999999694,-2935.5470654540873,29473.91321392933,11.555300849648187
1,,2276,-1062559.3626207933,53509.18754423945,27299.999999999716,-2933.0935738859807,29486.161463635934,13.600455886540063
1,,2277,-1062557.4119788199,53497.34714746016,27311.999999999694,-2930.1903672853023,29498.5076617781,15.550552851845985
1,,2278,-1062555.4613368462,53485.50675068087,27323.99999999971,-2926.851067905114,29510.963621008563,8.014915860561768
1,,2279,-1062553.5106948728,53473.66635390157,27335.999999999694,-2925.161392097715,29523.081995665823,6.659042834465154
1,,2280,-1062551.5600528992,53461.82595712227,27347.999999999716,-2923.7604117771893,29535.163499953745,10.209564725115367
1,,2281,-1062549.6094109258,53449.98556034298,27359.999999999694,-2921.5992028392893,29547.356564542795,12.20660970086447
1,,2282,-1062547.6587689521,53438.14516356369,27371.99999999971,-2919.0032619236163,29559.634142041556,10.594504436245108
1,,2283,-1062545.7081269787,53426.30476678439,27383.999999999694,-2916.758714243149,29571.84225386483,10.296178240299726
1,,2284,-1062543.757485005,53414.464370005095,27395.999999999716,-2914.578771494799,29584.03865293942,9.668930279261865
1,,2285,-1062541.8068430317,53402.623973225804,27407.999999999694,-2912.534270666701,29596.21157303427,-1.5611238060432606
1,,2286,-1062539.856201058,53390.78357644651,27419.99999999971,-2912.861312606456,29608.216028725,3.353095409244606
1,,2287,-1062537.9055590846,53378.943179667214,27431.999999999694,-2912.158239113171,29620.236607427236,25.28838966347996
1,,2288,-1062535.954917111,53367.10278288792,27443.99999999971,-2906.488839816789,29633.508460665656,23.796508337217855
1,,2289,-1062534.0042751376,53355.26238610863,27455.999999999687,-2901.1970827194923,29646.62344039024,8.036924678506436
1,,2290,-1062532.053633164,53343.421989329334,27467.99999999971,-2899.5027057513353,29658.742471428686,2.2622575010885613
1,,2291,-1062530.1029911905,53331.581592550036,27479.999999999694,-2899.0286532775413,29670.75183135116,3.7754527831953895
1,,2292,-1062528.1523492169,53319.741195770745,27491.99999999971,-2898.2367778481657,29682.777930747725,9.973900780869585
1,,2293,-1062526.2017072435,53307.90079899145,27503.999999999687,-2896.1264897860488,29694.96207272427,-2.171685924070816
1,,2294,-1062524.2510652698,53296.060402212155,27515.99999999971,-2896.5815445602934,29706.970697743316,25.095224912882006
1,,2295,-1062522.3004232964,53284.22000543286,27527.999999999694,-2890.961553299788,29720.221520425996,-4.659185003506427
1,,2296,-1062520.3497813228,53272.379608653566,27539.99999999971,-2891.9395273381992,29732.261305856817,-13.372366059248927
1,,2297,-1062518.3991393493,53260.539211874275,27551.999999999687,-2894.7922151722464,29744.595722254766,9.834310038329553
1,,2298,-1062516.4484973757,53248.69881509498,27563.99999999971,-2892.7120542198136,29756.77468237411,3.7275806143054027
1,,2299,-1062514.4978554023,53236.858418315685,27575.999999999687,-2891.9302482221287,29768.800122932258,1.3277299655149857
1,,2300,-1062512.5472134287,53225.018021536394,27587.9999999997,-2891.6521193215694,29780.803345653083,5.578056464719934
1,,2301,-1062510.5965714552,53213.177624757096,27599.999999999687,-2890.4801488877565,29792.860439610475,15.680310081803512
1,,2302,-1062508.6459294816,53201.3372279778,27611.99999999971,-2887.1115502532175,29805.324285596413,-52.843939893345976
1,,2303,-1062506.6952875082,53189.49683119851,27623.999999999687,-2902.946167639725,29825.192227306026,14.769576019153144
1,,2304,-1062504.7446455345,53177.656434419216,27635.9999999997,-2899.7824467197834,29837.602268807153,15.045772531844698
1,,2305,-1062502.7940035611,53165.81603763992,27647.999999999687,-2896.556779346635,29850.028246837144,56.286364084064516
1,,2306,-1062500.8433615875,53153.97564086062,27659.99999999971,-2878.5728119492446,29871.64821638733,-11.63293914636871
1,,2307,-1062498.892719614,53142.13524408133,27671.999999999687,-2881.043248486689,29883.899871650396,-39.173642182030235
1,,2308,-1062496.9420776404,53130.29484730204,27683.9999999997,-2890.821020762357,29899.37904574578,-65.20240548740877
1,,2309,-1062494.991435667,53118.45445052274,27695.999999999687,-2916.7942639716584,29927.990395990204,-12.773105997497654
1,,2310,-1062493.0407936934,53106.61405374345,27707.9999999997,-2919.514674302632,29940.294892419122,-50.72351275172748
1,,2311,-1062491.09015172,53094.77365696416,27719.99999999968,-2934.1880908208786,29959.250344202643,-55.28166378780858
1,,2312,-1062489.1395097463,53082.93326018486,27731.9999999997,-2951.5064471987416,29980.319883059277,-16.573013883208745
1,,2313,-1062487.188867773,53071.09286340556,27743.999999999687,-2955.077649177023,29992.840006204413,-42.57741394189842
1,,2314,-1062485.2382257993,53059.25246662627,27755.9999999997,-2966.103487701195,30009.136297658653,-11.776401784923632
1,,2315,-1062483.2875838259,53047.41206984698,27767.99999999968,-2968.6052606533553,30021.39431005478,22.127498516351476
1,,2316,-1062481.3369418522,53035.57167306768,27779.9999999997,-2963.7258557532805,30034.34840563029,-52.912905726043064
1,,2317,-1062479.3862998788,53023.73127628838,27791.999999999687,-2979.6001307387623,30054.247968598214,-10.74532155037884
1,,2318,-1062477.4356579052,53011.89087950909,27803.9999999997,-2981.8773867685413,30066.462136397353,9.79689611903497
1,,2319,-1062475.4850159318,53000.0504827298,27815.99999999968,-2979.805296319947,30078.639720674484,28.746621639887834
1,,2320,-1062473.5343739581,52988.2100859505,27827.9999999997,-2973.2227913765837,30092.326552715902,17.069483634863932
1,,2321,-1062471.5837319847,52976.36968917121,27839.99999999968,-2969.5381044192663,30104.879517225247,-56.71651542981195
1,,2322,-1062469.633090011,52964.52929239192,27851.999999999694,-2987.8178389367945,30126.746128623257,-57.363944131640324
1,,2323,-1062467.6824480377,52952.68889561262,27863.99999999968,-3006.5557263900487,30148.997160648996,-37.273812511705984
1,,2324,-1062465.7318060643,52940.84849883332,27875.999999999665,-3015.688612019478,30164.07726674676,31.272769535291744
1,,2325,-1062463.7811640906,52929.00810205403,27887.99999999968,-3008.400306846206,30178.117188124714,-54.31587857199277
1,,2326,-1062461.8305221172,52917.16770527474,27899.999999999658,-3025.109843945068,30198.689223270943,-36.36602605452326
1,,2327,-1062459.8798801436,52905.32730849544,27911.99999999968,-3033.946028600251,30213.591510318944,16.64790589551059
1,,2328,-1062457.9292381702,52893.48691171614,27923.999999999665,-3030.3577454351753,30226.116516349775,-7.84951914620782
1,,2329,-1062455.9785961965,52881.64651493685,27935.99999999968,-3032.0121080921203,30238.230017734637,-32.13001786936993
1,,2330,-1062454.027954223,52869.80611815756,27947.999999999658,-3039.548457640388,30252.40028818065,-10.210837129724286
1,,2331,-1062452.0773122495,52857.96572137826,27959.99999999968,-3041.7099417151967,30264.5934015405,-10.716022719529073
1,,2332,-1062450.126670276,52846.12532459897,27971.999999999658,-3043.9808410397623,30276.806385768024,-26.68300885421105
1,,2333,-1062448.1760283024,52834.28492781968,27983.999999999673,-3050.0117541522873,30290.23664685898,-28.88870435197111
1,,2334,-1062446.225386329,52822.44453104038,27995.999999999658,-3056.633023694255,30303.942164373726,-27.316776042768012
1,,2335,-1062444.2747443554,52810.604134261084,28007.99999999968,-3062.831135794162,30317.448333097815,-28.132290770840346
1,,2336,-1062442.324102382,52798.76373748179,28019.999999999658,-3069.2472327947667,30331.055915569388,-29.974691360546895
1,,2337,-1062440.3734604083,52786.9233407025,28031.999999999673,-3076.168370321132,30344.908790529455,-32.36470243047957
1,,2338,-1062438.422818435,52775.082943923204,28043.999999999658,-3083.773435886889,30359.11572623914,-33.869963321169834
1,,2339,-1062436.4721764612,52763.242547143906,28055.99999999968,-3091.827972970426,30373.56825430971,-24.23906473071365
1,,2340,-1062434.5215344878,52751.402150364614,28067.999999999658,-3097.2308240294674,30386.728451860115,-1.351434438733604
1,,2341,-1062432.5708925142,52739.56175358532,28079.999999999673,-3097.513920298177,30398.731790708025,4.560222911873603
1,,2342,-1062430.6202505408,52727.721356806025,28091.999999999658,-3096.5568075797532,30410.76989956097,2.0776578127644636
1,,2343,-1062428.6696085671,52715.880960026734,28103.999999999673,-3096.1214731167615,30422.777793468525,-13.67154006104226
1,,2344,-1062426.7189665937,52704.04056324744,28115.99999999965,-3099.040443706676,30435.12770801496,-13.450851202691272
1,,2345,-1062424.76832462,52692.200166468145,28127.999999999673,-3101.910504048229,30447.466153880006,-13.074894540765367
1,,2346,-1062422.8176826467,52680.35976968885,28139.999999999658,-3104.69744927369,30459.785531449077,-25.81168695874129
1,,2347,-1062420.867040673,52668.519372909555,28151.999999999673,-3110.501495954104,30473.115458600747,-31.56448424704134
1,,2348,-1062418.9163986996,52656.678976130264,28163.99999999965,-3117.873695458712,30487.199113152576,-32.61122340366812
1,,2349,-1062416.965756726,52644.838579350966,28175.999999999673,-3125.551328056952,30501.445026331945,-34.4251170460501
1,,2350,-1062415.0151147526,52632.99818257167,28187.999999999658,-3133.7756286636672,30515.99284817816,-32.051553944332824
1,,2351,-1062413.064472779,52621.15778579238,28199.999999999673,-3141.289082753583,30530.150955126537,-23.622867743104855
1,,2352,-1062411.1138308055,52609.317389013086,28211.99999999965,-3146.537458413122,30543.24849104224,-8.59879093858555
1,,2353,-1062409.1631888319,52597.47699223379,28223.999999999673,-3148.352028768127,30555.384910018765,0.27732329817582047
1,,2354,-1062407.2125468585,52585.636595454496,28235.99999999965,-3148.293945858798,30567.385050585603,-17.982906355576997
1,,2355,-1062405.2619048848,52573.796198675205,28247.999999999665,-3152.189024553028,30580.001374853575,-21.61597862481215
1,,2356,-1062403.3112629114,52561.95580189591,28259.99999999965,-3156.9440322441674,30592.909128265477,-19.475071131863555
1,,2357,-1062401.3606209378,52550.11540511661,28271.999999999673,-3161.1875802049226,30605.637352780144,-16.696489022399092
1,,2358,-1062399.4099789644,52538.27500833732,28283.99999999965,-3164.7869512293073,30618.16553987049,-21.82966241483786
1,,2359,-1062397.4593369907,52526.43461155803,28295.999999999665,-3169.5938166282453,30631.092486724403,-19.245572231516782
1,,2360,-1062395.5086950173,52514.59421477873,28307.99999999965,-3173.783363815975,30643.80280952274,-24.874214395684636
1,,2361,-1062393.5580530437,52502.75381799943,28319.999999999673,-3179.347015569788,30657.029835675214,-1.9781124088802042
1,,2362,-1062391.6074110703,52490.91342122014,28331.99999999965,-3179.7614751481674,30669.036990906225,-20.931473088580052
1,,2363,-1062389.6567690966,52479.07302444085,28343.999999999665,-3184.3513840488026,30681.88484145472,-30.43281242975208
1,,2364,-1062387.7061271232,52467.23262766155,28355.99999999965,-3191.4009830632763,30695.802342892282,-32.69027805632741
1,,2365,-1062385.7554851496,52455.39223088226,28367.999999999665,-3199.1019710971887,30710.060856724336,-25.387786517510474
1,,2366,-1062383.8048431762,52443.55183410297,28379.999999999643,-3204.796855616343,30723.343616591395,-30.498873762828417
1,,2367,-1062381.8542012025,52431.71143732367,28391.999999999665,-3211.8650780947846,30737.270560585155,-33.58195370331336
1,,2368,-1062379.903559229,52419.87104054437,28403.99999999965,-3219.8324121508476,30751.674671524765,-22.85701622909005
1,,2369,-1062377.9529172555,52408.03064376508,28415.999999999665,-3224.8908051016165,30764.697241902566,-1.3041023321590757
1,,2370,-1062376.002275282,52396.19024698579,28427.999999999643,-3225.1639828309308,30776.70035091945,-15.970575933936527
1,,2371,-1062374.0516333084,52384.34985020649,28439.999999999665,-3228.598259175606,30789.182107767432,-18.90924620800592
1,,2372,-1062372.100991335,52372.50945342719,28451.99999999965,-3232.708941127473,30801.8666537234,-27.310223484160563
1,,2373,-1062370.1503493614,52360.6690566479,28463.999999999665,-3238.9053148433363,30815.372024774468,-19.249008550468695
1,,2374,-1062368.199707388,52348.82865986861,28475.999999999643,-3243.0956694740075,30828.08261374313,-14.556023365043142
1,,2375,-1062366.2490654143,52336.98826308931,28487.999999999665,-3246.211601935499,30840.48055853673,-21.379384262196023
1,,2376,-1062364.298423441,52325.14786631002,28499.999999999643,-3250.9093703335416,30853.367335787894,-6.605108282042111
1,,2377,-1062362.3477814673,52313.30746953073,28511.999999999658,-3252.2989019157835,30865.447517823708,-23.682130729164122
1,,2378,-1062360.3971394938,52301.46707275143,28523.999999999643,-3257.5620705500082,30878.55098851173,-26.096828587593162
1,,2379,-1062358.4464975202,52289.62667597213,28535.999999999665,-3263.4399862829405,30891.913244809377,-29.248623680077895
1,,2380,-1062356.4958555468,52277.78627919284,28547.999999999643,-3270.1599305282434,30905.66670439813,-14.858056496155779
1,,2381,-1062354.5452135731,52265.94588241355,28559.999999999658,-3273.34347891555,30918.081815365604,-9.79987010388849
1,,2382,-1062352.5945715997,52254.10548563425,28571.999999999643,-3275.4162108115534,30930.259508805346,-31.996987283214903
1,,2383,-1062350.643929626,52242.265088854954,28583.999999999665,-3282.9137657070964,30944.409184752596,-1.8202600631775634
1,,2384,-1062348.6932876527,52230.42469207566,28595.999999999643,-3283.295128395387,30956.41524311908,-14.564515005348845
1,,2385,-1062346.742645679,52218.58429529637,28607.999999999658,-3286.412959327251,30968.813665184814,-15.352057213587907
1,,2386,-1062344.7920037056,52206.743898517074,28619.999999999643,-3289.707509566866,30981.257702362556,-13.455539435635258
1,,2387,-1062342.841361732,52194.90350173778,28631.999999999658,-3292.57860799774,30993.596389740076,-11.426261705931212
1,,2388,-1062340.8907197586,52183.06310495849,28643.999999999636,-3295.003956820705,31005.83903311937,-12.005929729129232
1,,2389,-1062338.940077785,52171.22270817919,28655.999999999658,-3297.5559336191627,31018.107390204994,-13.208008220836136
1,,2390,-1062336.9894358115,52159.382311399895,28667.999999999643,-3300.372277774369,31030.433451798228,-6.791110819324567
1,,2391,-1062335.038793838,52147.541914620604,28679.999999999658,-3301.801302959942,31042.518240293746,-3.2363514150074266
1,,2392,-1062333.0881518645,52135.70151784131,28691.999999999636,-3302.479844610032,31054.537409099048,-2.0399153596189468
1,,2393,-1062331.1375098908,52123.861121062015,28703.999999999658,-3302.9072640967947,31066.54501866208,7.712246853550368
1,,2394,-1062329.1868679174,52112.02072428272,28715.999999999643,-3301.282188501529,31078.654555015302,22.4150830075274
1,,2395,-1062327.2362259438,52100.180327503425,28727.999999999658,-3296.3324493770315,31091.635306819455,26.41437405899621
1,,2396,-1062325.2855839704,52088.339930724134,28739.999999999636,-3290.371844843798,31105.03414282864,-3.9601732322406944
1,,2397,-1062323.334941997,52076.499533944836,28751.99999999962,-3291.2025849075003,31117.062863835177,-4.808687289101288
1,,2398,-1062321.3843000233,52064.659137165545,28763.999999999636,-3292.2120853761226,31129.105251106666,-0.7179403934495694
1,,2399,-1062319.43365805,52052.818740386254,28775.999999999614,-3292.362458330685,31141.10619323739,-13.968426649638701
1,,2400,-1062317.4830160763,52040.978343606956,28787.999999999636,-3295.347371546642,31153.471859693644,-16.824768425437053
1,,2401,-1062315.5323741029,52029.13794682766,28799.99999999962,-3298.9760462392037,31166.008497202325,-17.475812052199405
1,,2402,-1062313.5817321292,52017.297550048366,28811.999999999636,-3302.754062915569,31178.58917325758,-16.42111543370983
1,,2403,-1062311.6310901558,52005.457153269075,28823.999999999614,-3306.290660984375,31191.09947005261,-14.74828979596375
1,,2404,-1062309.6804481822,51993.61675648978,28835.999999999636,-3309.449614316683,31203.508296997825,-6.771183527397874
1,,2405,-1062307.7298062088,51981.77635971048,28847.99999999962,-3310.8744069284166,31215.592585722698,-9.623016775479373
1,,2406,-1062305.779164235,51969.93596293119,28859.999999999636,-3312.909013870485,31227.763847999435,-21.934416686912638
1,,2407,-1062303.8285222617,51958.0955661519,28871.999999999614,-3317.7413580392686,31240.700290716235,-15.10478228341544
1,,2408,-1062301.877880288,51946.2551693726,28883.999999999636,-3320.980281076022,31253.129716384326,-7.221098729826459
1,,2409,-1062299.9272383146,51934.41477259331,28895.999999999614,-3322.5007232559155,31265.225655555052,-10.510986941863534
1,,2410,-1062297.976596341,51922.574375814016,28907.99999999963,-3324.727172023511,31277.430452731372,53.74669907653491
1,,2411,-1062296.0259543676,51910.73397903472,28919.999999999614,-3308.3632141615744,31297.722794067624,22.033657206371135
1,,2412,-1062294.075312394,51898.89358225542,28931.999999999636,-3303.5066976719445,31310.668285654065,-28.675307573189624
1,,2413,-1062292.1246704205,51887.05318547613,28943.999999999614,-3310.0697856653737,31324.345789958905,41.98437483360788
1,,2414,-1062290.174028447,51875.21278869684,28955.99999999963,-3299.270861334049,31340.489419250796,-18.01900575453937
1,,2415,-1062288.2233864735,51863.37239191754,28967.999999999614,-3303.1742989577624,31353.108326702786,-17.580205391319815
1,,2416,-1062286.2727444998,51851.53199513824,28979.999999999636,-3306.9763607318964,31365.696244470822,26.608682913622925
1,,2417,-1062284.3221025264,51839.69159835895,28991.999999999614,-3300.9649336168086,31379.117766588657,18.947252404445187
1,,2418,-1062282.3714605528,51827.85120157966,29003.99999999963,-3296.84535557546,31391.805198292477,-16.056037385308272
1,,2419,-1062280.4208185794,51816.01080480036,29015.999999999614,-3300.2990052187683,31404.29229947163,25.689229373927937
1,,2420,-1062278.4701766057,51804.17040802107,29027.99999999963,-3294.5265732559506,31417.608491523628,-4.49325983283934
1,,2421,-1062276.5195346323,51792.33001124178,29039.999999999607,-3295.469573349932,31429.64548654634,-9.386894571909634
1,,2422,-1062274.5688926587,51780.48961446248,29051.99999999963,-3297.453340554832,31441.808353491422,-1.366572358819565
1,,2423,-1062272.6182506853,51768.64921768318,29063.999999999614,-3297.7396090864922,31453.81176757542,-4.565128532233972
